UNIQUE_ID,reef_NAME,longitude,latitude,source,surveyDate,bleachCat,method,depth,year
16068100104,Thetford Reef,146.184696849,-16.8030222375,AIMSa2017,2017-03-09,4,aerial,NA,2017
16071100104,Moore Reef,146.215742882,-16.8729546301,AIMSa2017,2017-03-09,4,aerial,NA,2017
16073100104,Elford Reef,146.248566317,-16.9151448611,AIMSa2017,2017-03-09,4,aerial,NA,2017
16074100104,Briggs Reef,146.207994474,-16.9384543541,AIMSa2017,2017-03-09,4,aerial,NA,2017
17001101104,Sudbury Reef (No 1),146.216862005,-17.0136187057,AIMSa2017,2017-03-09,3,aerial,NA,2017
17004100104,Scott Reef,146.185845709,-17.0732424155,AIMSa2017,2017-03-09,4,aerial,NA,2017
17005100104,Stevens Reef,146.40991279,-17.0985228728,AIMSa2017,2017-03-09,4,aerial,NA,2017
17006100104,Maori Reef,146.341903883,-17.1039923186,AIMSa2017,2017-03-09,4,aerial,NA,2017
17008100104,Noggin Reef,146.468757097,-17.1260186513,AIMSa2017,2017-03-09,4,aerial,NA,2017
17010100104,Flora Reef,146.29199721,-17.1841421389,AIMSa2017,2017-03-09,4,aerial,NA,2017
17011100104,Coates Reef,146.367921217,-17.1951971497,AIMSa2017,2017-03-09,4,aerial,NA,2017
17014100104,Hedley Reef,146.482640783,-17.2329978624,AIMSa2017,2017-03-09,4,aerial,NA,2017
17016101104,McCulloch Reef (No 1),146.442697507,-17.2877811415,AIMSa2017,2017-03-09,4,aerial,NA,2017
17017100104,Gibson Reef,146.365678615,-17.2942218381,AIMSa2017,2017-03-09,4,aerial,NA,2017
17018101104,Howie Reef,146.390130021,-17.3916702005,AIMSa2017,2017-03-09,4,aerial,NA,2017
17020101104,U/N Reef,146.479920908,-17.4424699083,AIMSa2017,2017-03-09,4,aerial,NA,2017
17020101104,U/N Reef,146.485775375,-17.442617992,AIMSa2017,2017-03-09,4,aerial,NA,2017
17021101104,U/N Reef,146.457344092,-17.4528690423,AIMSa2017,2017-03-09,4,aerial,NA,2017
17023100104,Cayley Reef,146.458902641,-17.4751978498,AIMSa2017,2017-03-09,4,aerial,NA,2017
17024100104,Peart Reef,146.391230698,-17.4840380779,AIMSa2017,2017-03-09,4,aerial,NA,2017
17034100104,Feather Reef,146.37866115,-17.5288153357,AIMSa2017,2017-03-09,4,aerial,NA,2017
17035100104,Nathan Reef,146.525218076,-17.5241171539,AIMSa2017,2017-03-09,4,aerial,NA,2017
17037100104,Hall-Thompson Reef,146.452783171,-17.6113970344,AIMSa2017,2017-03-09,4,aerial,NA,2017
17042100104,Adelaide Reef,146.466186173,-17.6553552947,AIMSa2017,2017-03-09,4,aerial,NA,2017
17044100104,Ellison Reef,146.395813327,-17.7232189552,AIMSa2017,2017-03-09,4,aerial,NA,2017
17047100104,Eddy Reef,146.440272839,-17.7686400577,AIMSa2017,2017-03-09,4,aerial,NA,2017
17053100104,Stingaree Reefs,146.15316834,-17.954347886,AIMSa2017,2017-03-09,3,aerial,NA,2017
17055100104,Thorpe (Timana) Reef,146.135964357,-17.9766075063,AIMSa2017,2017-03-09,4,aerial,NA,2017
17057100104,Gilbey Reef,146.578303598,-17.5804143134,AIMSa2017,2017-03-09,4,aerial,NA,2017
17059101104,Potter Reef (No 1),146.545157495,-17.7000024578,AIMSa2017,2017-03-09,4,aerial,NA,2017
17060100104,U/N Reef,146.502838825,-17.7407510251,AIMSa2017,2017-03-09,4,aerial,NA,2017
17061100104,U/N Reef,146.511080794,-17.7508709999,AIMSa2017,2017-03-09,4,aerial,NA,2017
17062100104,Noreaster Reef,146.646624646,-17.7735891082,AIMSa2017,2017-03-09,4,aerial,NA,2017
17063101104,Farquharson Reef (No 1),146.518189412,-17.7900303524,AIMSa2017,2017-03-09,4,aerial,NA,2017
17063102104,Farquharson Reef (No 2),146.542427884,-17.7564305082,AIMSa2017,2017-03-09,4,aerial,NA,2017
17064100104,Taylor Reef,146.549272752,-17.8322806174,AIMSa2017,2017-03-09,4,aerial,NA,2017
17065100104,U/N Reef,146.731731538,-17.8754381288,AIMSa2017,2017-03-09,4,aerial,NA,2017
17066100104,Yamacutta Reef,146.588614315,-17.8857317989,AIMSa2017,2017-03-09,4,aerial,NA,2017
17068100104,Moss Reef,146.796424406,-17.9443161249,AIMSa2017,2017-03-09,4,aerial,NA,2017
17069100104,U/N Reef,146.775566927,-17.9957148338,AIMSa2017,2017-03-09,4,aerial,NA,2017
18001100104,Richards (Bedarra) Reef,146.154407882,-18.006903995,AIMSa2017,2017-03-09,3,aerial,NA,2017
18003100104,Wheeler (Toolgbar) Island Reef,146.166170257,-18.0232641193,AIMSa2017,2017-03-09,3,aerial,NA,2017
18004100104,Coombe Reef,146.177025489,-18.0367946356,AIMSa2017,2017-03-09,4,aerial,NA,2017
18006100102,Hudson (Coolah) Reef,146.204786636,-18.0498964188,AIMSa2017,2017-03-09,3,aerial,NA,2017
18008104102,Brook Islands Reef,146.290470533,-18.1486752796,AIMSa2017,2017-03-09,3,aerial,NA,2017
18017100104,Reg Ward Reef,146.788045525,-18.0383257636,AIMSa2017,2017-03-09,3,aerial,NA,2017
18018100104,Otter Reef,146.55847258,-18.0514186424,AIMSa2017,2017-03-09,3,aerial,NA,2017
18019100104,Barnett Patches,146.861328331,-18.0593416003,AIMSa2017,2017-03-09,3,aerial,NA,2017
18023100104,U/N Reef,146.9721475,-18.1354412582,AIMSa2017,2017-03-09,4,aerial,NA,2017
18024100104,Britomart Reef,146.729678109,-18.2284607749,AIMSa2017,2017-03-09,3,aerial,NA,2017
18026100104,U/N Reef,146.74527077,-18.3228359237,AIMSa2017,2017-03-09,3,aerial,NA,2017
18027100104,Trunk Reef,146.82851071299999,-18.3508176366,AIMSa2017,2017-03-09,3,aerial,NA,2017
18033100104,Pith Reef,147.026906401,-18.2100761054,AIMSa2017,2017-03-09,3,aerial,NA,2017
18034100104,Myrmidon Reef,147.387240648,-18.2667786558,AIMSa2017,2017-03-09,2,aerial,NA,2017
18037100104,Needle Reef,147.204748602,-18.3585681422,AIMSa2017,2017-03-09,3,aerial,NA,2017
18039100104,Dip Reef,147.453727907,-18.4098941239,AIMSa2017,2017-03-09,2,aerial,NA,2017
18046100104,Coil Reef,147.523965119,-18.4348419977,AIMSa2017,2017-03-09,3,aerial,NA,2017
18074100104,Yankee Reef,147.495173031,-18.564356223,AIMSa2017,2017-03-09,2,aerial,NA,2017
18076100104,Helix Reef,147.294072045,-18.6276199747,AIMSa2017,2017-03-09,3,aerial,NA,2017
18077100104,Grub Reef,147.422130787,-18.6304726531,AIMSa2017,2017-03-09,2,aerial,NA,2017
18080100104,Bowl Reef,147.540447297,-18.5080041214,AIMSa2017,2017-03-09,2,aerial,NA,2017
18081100104,Knife Reef,147.572879481,-18.5812367607,AIMSa2017,2017-03-09,2,aerial,NA,2017
18083100104,Fork Reef,147.569405699,-18.614247001,AIMSa2017,2017-03-09,3,aerial,NA,2017
18084101104,Cup Reef (North),147.61466426,-18.6159155291,AIMSa2017,2017-03-09,3,aerial,NA,2017
18086100104,Chicken Reef,147.711223943,-18.6591138632,AIMSa2017,2017-03-09,2,aerial,NA,2017
18091100104,Lynchs Reef,147.711385772,-18.773124363,AIMSa2017,2017-03-09,3,aerial,NA,2017
18096100104,Davies Reef,147.646732153,-18.8224152236,AIMSa2017,2017-03-09,2,aerial,NA,2017
18100101104,(Big) Broadhurst Reef (No 1),147.696280294,-18.8683752652,AIMSa2017,2017-03-09,1,aerial,NA,2017
18100101104,(Big) Broadhurst Reef (No 2),147.744962593,-18.9102890545,AIMSa2017,2017-03-09,1,aerial,NA,2017
18106100104,(Little) Broadhurst Reef,147.705615776,-18.9650761716,AIMSa2017,2017-03-09,1,aerial,NA,2017
18121101104,Hall Reef (North),147.524610177,-18.6436384458,AIMSa2017,2017-03-09,3,aerial,NA,2017
16032100104,Saxon,145.98389,-16.46054,AIMSiw2016,2016-04-02,4,inwater,2,2016
16032100104,Saxon,145.98872,-16.45958,AIMSiw2016,2016-04-02,4,inwater,3,2016
16032100104,Saxon,145.98872,-16.45958,AIMSiw2016,2016-04-02,4,inwater,7.4,2016
16054101102,Fitzroy Island,145.996267,-16.923317,AIMSiw2016,2016-04-02,2,inwater,3,2016
16054101102,Fitzroy Island,145.99625,-16.92315,AIMSiw2016,2016-04-02,2,inwater,7,2016
16054103104,Fitzroy Island,145.98461,-16.93314,AIMSiw2016,2016-04-02,2,inwater,2.6,2016
16054103104,Fitzroy Island,145.98415,-16.93313,AIMSiw2016,2016-04-02,1,inwater,6.5,2016
16057100104,Hastings,146.01488,-16.49969,AIMSiw2016,2016-04-02,4,inwater,2,2016
16064100104,Arlington,146.10119,-16.64235,AIMSiw2016,2016-04-02,4,inwater,2,2016
16064100104,Arlington,146.11047,-16.64653,AIMSiw2016,2016-04-02,3,inwater,3,2016
16064100104,Arlington,146.11047,-16.64653,AIMSiw2016,2016-04-02,2,inwater,7,2016
17011100104,Coates Reef,146.37995,-17.19224,AIMSiw2016,2016-04-01,3,inwater,3,2016
17011100104,Coates Reef,146.37995,-17.19224,AIMSiw2016,2016-04-01,3,inwater,7.1,2016
17011100104,Coates Reef,146.37995,-17.19224,AIMSiw2016,2016-04-01,3,inwater,7.1,2016
17016101104,McCulloch Reef (No 1),146.47472,-17.28721,AIMSiw2016,2016-04-01,3,inwater,2,2016
17017100104,Gibson Reef,146.37604,-17.27864,AIMSiw2016,2016-04-01,3,inwater,2.9,2016
17017100104,Gibson Reef,146.37604,-17.27864,AIMSiw2016,2016-04-01,3,inwater,7,2016
17024100104,Peart Reef,146.39992,-17.46544,AIMSiw2016,2016-04-01,3,inwater,2,2016
17024100104,Peart Reef,146.40133,-17.46652,AIMSiw2016,2016-04-01,2,inwater,3.2,2016
17024100104,Peart Reef,146.40133,-17.46652,AIMSiw2016,2016-04-01,2,inwater,7,2016
17034100104,Feather Reef,146.38664,-17.51869,AIMSiw2016,2016-04-01,2,inwater,2,2016
17063101104,Farquharson Reef (No 1),146.53346,-17.78034,AIMSiw2016,2016-04-01,3,inwater,1.5,2016
17063101104,Farquharson Reef (No 1),146.5322,-17.79139,AIMSiw2016,2016-04-01,3,inwater,3,2016
17063101104,Farquharson Reef (No 1),146.5322,-17.79139,AIMSiw2016,2016-04-01,3,inwater,7.4,2016
17064100104,Taylor Reef,146.57187,-17.81149,AIMSiw2016,2016-04-01,3,inwater,2,2016
17064100104,Taylor Reef,146.57535,-17.81209,AIMSiw2016,2016-04-01,3,inwater,7,2016
17064100104,Taylor Reef,146.5751,-17.81224,AIMSiw2016,2016-04-01,2,inwater,3,2016
18032100104,Rib Reef,146.87476,-18.47207,AIMSiw2016,2016-04-01,3,inwater,2,2016
18032100104,Rib Reef,146.87869,-18.47208,AIMSiw2016,2016-03-03,2,inwater,3,2016
18032100104,Rib Reef,146.87869,-18.47208,AIMSiw2016,2016-03-03,2,inwater,7,2016
18032100104,Rib Reef,146.87442,-18.49201,AIMSiw2016,2016-03-03,2,inwater,3.4,2016
18032100104,Rib Reef,146.87442,-18.49201,AIMSiw2016,2016-03-03,2,inwater,7,2016
18048100102,Pelorus Island,146.488767,-18.540583,AIMSiw2016,2016-04-03,2,inwater,3,2016
18048100102,Pelorus Island,146.48855,-18.540583,AIMSiw2016,2016-04-03,2,inwater,7,2016
18049105104,Orpheus Island,146.482317,-18.569117,AIMSiw2016,2016-04-02,2,inwater,2,2016
18049105104,Orpheus Island,146.482017,-18.569067,AIMSiw2016,2016-04-02,2,inwater,5,2016
18049101104,Orpheus Island,146.48828,-18.6015,AIMSiw2016,2016-04-02,2,inwater,3.9,2016
18049101104,Orpheus Island,146.48828,-18.6015,AIMSiw2016,2016-04-02,2,inwater,7.4,2016
18051100104,Pandora Reef,146.42716,-18.81282,AIMSiw2016,2016-04-04,3,inwater,3,2016
18051100104,Pandora Reef,146.42703,-18.81263,AIMSiw2016,2016-04-04,2,inwater,7,2016
18059100102,Esk Island,146.51911,-18.77436,AIMSiw2016,2016-04-02,2,inwater,6.6,2016
18059100102,Esk Island,146.51911,-18.77436,AIMSiw2016,2016-04-02,2,inwater,6.6,2016
18059100102,Esk Island,146.51911,-18.77433,AIMSiw2016,2016-04-02,2,inwater,3,2016
18065100102,Havannah Island,146.542833,-18.847217,AIMSiw2016,2016-04-06,3,inwater,3,2016
18065100102,Havannah Island,146.5427,-18.84755,AIMSiw2016,2016-04-06,3,inwater,7,2016
18065100102,Havannah Island,146.540683,-18.846367,AIMSiw2016,2016-04-06,3,inwater,3,2016
18065100102,Havannah Island,146.540583,-18.846683,AIMSiw2016,2016-04-06,3,inwater,7,2016
18075100104,John Brewer Reef,147.06672,-18.61471,AIMSiw2016,2016-03-03,2,inwater,2,2016
18075100104,John Brewer Reef,147.08147,-18.61882,AIMSiw2016,2016-03-03,1,inwater,3,2016
18075100104,John Brewer Reef,147.08147,-18.61882,AIMSiw2016,2016-03-03,2,inwater,6.6,2016
18075100104,John Brewer Reef,147.04475,-18.64611,AIMSiw2016,2016-03-03,2,inwater,3.3,2016
18075100104,John Brewer Reef,147.04475,-18.64611,AIMSiw2016,2016-03-03,2,inwater,6.5,2016
18096100104,Davies Reef,147.633534,-18.83226,AIMSiw2016,2016-03-02,4,inwater,3,2016
18096100104,Davies Reef,147.668617,-18.806,AIMSiw2016,2016-03-02,4,inwater,3,2016
18096100104,Davies Reef,147.668617,-18.806,AIMSiw2016,2016-03-02,4,inwater,7,2016
18096100104,Davies Reef,147.63486,-18.84775,AIMSiw2016,2016-03-02,3,inwater,7,2016
18096100104,Davies Reef,147.63486,-18.84775,AIMSiw2016,2016-03-02,3,inwater,3,2016
16064100104,ARLINGTON REEF,146.10119,-16.64235,AIMSiw2017,2017-03-24,4,inwater,2,2017
16064100104,ARLINGTON REEF,146.11047,-16.64653,AIMSiw2017,2017-03-24,4,inwater,3,2017
16064100104,ARLINGTON REEF,146.11047,-16.64653,AIMSiw2017,2017-03-24,4,inwater,7,2017
16054101102,FITZROY ISLAND REEF,145.99625,-16.92315,AIMSiw2017,2017-03-24,4,inwater,7,2017
16054101102,FITZROY ISLAND REEF,145.99628,-16.92332,AIMSiw2017,2017-03-25,4,inwater,3,2017
16054101102,FITZROY ISLAND REEF,145.99629,-16.92338,AIMSiw2017,2017-03-25,4,inwater,2,2017
17011100104,COATES REEF,146.37271,-17.1891,AIMSiw2017,2017-03-23,4,inwater,2,2017
17011100104,COATES REEF,146.37994,-17.19224,AIMSiw2017,2017-03-22,4,inwater,3,2017
17011100104,COATES REEF,146.37994,-17.19224,AIMSiw2017,2017-03-22,4,inwater,7,2017
17013112102,ROUND-RUSSELL REEF,146.09421,-17.22487,AIMSiw2017,2017-03-23,4,inwater,2,2017
17013101102,ROUND-RUSSELL REEF,146.09036,-17.22697,AIMSiw2017,2017-03-23,3,inwater,3,2017
17013101102,ROUND-RUSSELL REEF,146.09036,-17.22697,AIMSiw2017,2017-03-23,3,inwater,7,2017
17024100104,PEART REEF,146.39992,-17.46544,AIMSiw2017,2017-03-22,4,inwater,2,2017
17024100104,PEART REEF,146.40308,-17.46652,AIMSiw2017,2017-03-22,4,inwater,3,2017
17024100104,PEART REEF,146.40308,-17.46652,AIMSiw2017,2017-03-22,4,inwater,7,2017
17034100104,FEATHER REEF,146.39053,-17.51795,AIMSiw2017,2017-03-21,4,inwater,3,2017
17034100104,FEATHER REEF,146.39053,-17.51795,AIMSiw2017,2017-03-21,4,inwater,7,2017
17034100104,FEATHER REEF,146.38664,-17.51869,AIMSiw2017,2017-03-21,4,inwater,2,2017
17043104102,JESSIE-KENT REEF,146.17458,-17.67175,AIMSiw2017,2017-03-20,3,inwater,3,2017
17043101102,JESSIE-KENT REEF,146.17419,-17.67223,AIMSiw2017,2017-03-20,3,inwater,7,2017
17063101104,FARQUHARSON REEF (NO 1),146.53346,-17.78034,AIMSiw2017,2017-03-19,3,inwater,7,2017
17063101104,FARQUHARSON REEF (NO 1),146.5322,-17.79139,AIMSiw2017,2017-03-19,4,inwater,3,2017
17063101104,FARQUHARSON REEF (NO 1),146.5322,-17.79139,AIMSiw2017,2017-03-19,4,inwater,2,2017
17064100104,TAYLOR REEF,146.57187,-17.81149,AIMSiw2017,2017-03-18,4,inwater,2,2017
17064100104,TAYLOR REEF,146.57535,-17.81209,AIMSiw2017,2017-03-18,3,inwater,3,2017
17064100104,TAYLOR REEF,146.5751,-17.81224,AIMSiw2017,2017-03-18,3,inwater,7,2017
17053100104,DUNK ISLAND South,146.15433,-17.95885,AIMSiw2017,2017-03-17,3,inwater,3,2017
17053100104,DUNK ISLAND South,146.15437,-17.95908,AIMSiw2017,2017-03-17,4,inwater,7,2017
18032100104,RIB REEF,146.87881,-18.47162,AIMSiw2017,2017-03-16,3,inwater,7,2017
18032100104,RIB REEF,146.87476,-18.47207,AIMSiw2017,2017-03-16,4,inwater,2,2017
18032100104,RIB REEF,146.87869,-18.47208,AIMSiw2017,2017-03-16,3,inwater,3,2017
18075100104,JOHN BREWER REEF,147.06672,-18.61471,AIMSiw2017,2017-04-01,4,inwater,2,2017
18075100104,PANDORA REEF,147.08147,-18.61882,AIMSiw2017,2017-04-01,3,inwater,7,2017
18075100104,JOHN BREWER REEF,147.08147,-18.61882,AIMSiw2017,2017-04-01,4,inwater,3,2017
18075100104,JOHN BREWER REEF,147.08147,-18.61882,AIMSiw2017,2017-03-15,3,inwater,7,2017
18051100104,PANDORA REEF,146.42703,-18.81263,AIMSiw2017,2017-03-15,3,inwater,3,2017
18051100104,PANDORA REEF,146.42711,-18.81302,AIMSiw2017,2017-03-15,3,inwater,2,2017
18065100102,HAVANNAH REEF,146.54106,-18.84627,AIMSiw2017,2017-03-14,4,inwater,2,2017
18065100102,HAVANNAH REEF,146.54068,-18.84637,AIMSiw2017,2017-03-14,4,inwater,3,2017
18065100102,HAVANNAH REEF,146.54058,-18.84668,AIMSiw2017,2017-03-14,3,inwater,7,2017
23082101104,Lady Musgrave Reef (23-082a),152.3872,-23.9018,EotR,2015-01-01,0,inwater,1,2015
23082101104,Lady Musgrave Reef (23-082a),152.413,-23.8959,EotR,2015-01-01,0,inwater,1.5,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-06,0,inwater,2,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-13,0,inwater,6,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-13,0,inwater,5,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-17,0,inwater,10,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-19,0,inwater,4,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-01-19,0,inwater,5,2015
15017101104,U/N Reef (15-017a),145.7021,-15.0399,EotR,2015-01-27,0,inwater,7,2015
14146100104,Ribbon No 10 Reef (14-146),145.7317,-14.897,EotR,2015-01-27,0,inwater,16,2015
23012102102,Great Keppel (Wop-pa) Island Reef (No 2) (23-012b),150.9732,-23.1495,EotR,2015-02-01,0,inwater,10,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-02-02,0,inwater,4,2015
20017100104,Black Island Reef (20-017),148.890844,-20.081299,EotR,2015-02-08,0,inwater,28,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-02-11,0,inwater,1.5,2015
15099105104,Agincourt Reefs (No 2b) (15-099e),145.8584,-16.0301,EotR,2015-02-15,0,inwater,11,2015
20028108104,Hook Island Reef (No 9) (20-028h),148.9583,-20.0632,EotR,2015-02-20,0,inwater,1,2015
19116100104,Knuckle Reef (19-116),149.2729,-19.534,EotR,2015-02-23,0,inwater,8,2015
19116100104,Knuckle Reef (19-116),149.2729,-19.534,EotR,2015-02-23,0,inwater,8,2015
NA,Ribbon No 7 Reef (15-026),145.7182,-15.2261,EotR,2015-02-24,0,inwater,8,2015
15026100104,Ribbon No 7 Reef (15-026),145.7384,-15.1893,EotR,2015-02-24,0,inwater,6,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-03-01,0,inwater,4,2015
14146100104,Ribbon No 10 Reef (14-146),145.6664,-14.8944,EotR,2015-03-03,0,inwater,8,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-03-06,0,inwater,1.5,2015
16057100104,Hastings Reef (16-057),145.9925,-16.5382,EotR,2015-03-07,0,inwater,3,2015
16057100104,Hastings Reef (16-057),145.993,-16.5382,EotR,2015-03-07,0,inwater,3,2015
16060100104,Michaelmas Reef (16-060),145.9757,-16.6044,EotR,2015-03-15,0,inwater,3,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-03-18,0,inwater,3,2015
19135100104,Hardy Reef (19-135),149.2183333,-19.75083333,EotR,2015-03-20,0,inwater,1,2015
19135100104,Hardy Reef (19-135),149.2183333,-19.75083333,EotR,2015-03-20,0,inwater,12,2015
23012102102,Great Keppel (Wop-pa) Island Reef (No 5) (23-012e),150.934,-23.1889,EotR,2015-03-23,0,inwater,2,2015
23012102102,Great Keppel (Wop-pa) Island Reef (No 5) (23-012e),150.9384,-23.1944,EotR,2015-03-23,0,inwater,2,2015
14151100104,No 10 Patches (No 1) (14-151),145.6904,-14.9199,EotR,2015-03-24,0,inwater,8,2015
14151100104,No 10 Patches (No 1) (14-151),145.6889,-14.916,EotR,2015-03-24,0,inwater,8,2015
14151100104,No 10 Patches (No 1) (14-151),145.6904,-14.9199,EotR,2015-03-24,0,inwater,8,2015
NA,Ribbon No 7 Reef (15-026),145.725,-15.2212,EotR,2015-03-24,0,inwater,8,2015
NA,Ribbon No 7 Reef (15-026),145.7191,-15.2268,EotR,2015-03-24,0,inwater,8,2015
NA,Ribbon No 7 Reef (15-026),145.7189,-15.2269,EotR,2015-03-24,0,inwater,8,2015
15021102104,U/N Reef (15-021b),145.706,-15.0752,EotR,2015-03-24,0,inwater,9,2015
15021102104,U/N Reef (15-021b),145.7052,-15.075,EotR,2015-03-24,0,inwater,7,2015
15021102104,U/N Reef (15-021b),145.7052,-15.0748,EotR,2015-03-24,0,inwater,6,2015
14152100104,No 10 Patches (No 2) (14-152),145.6748,-14.9301,EotR,2015-03-25,0,inwater,6,2015
NA,No Reef,145.570243,-14.669583,EotR,2015-03-25,0,inwater,14,2015
NA,No Reef,145.570243,-14.669583,EotR,2015-03-25,0,inwater,14,2015
NA,No Reef,145.570243,-14.669583,EotR,2015-03-25,0,inwater,14,2015
20028110104,Hook Island Reef (No 10) (20-028i),148.951238,-20.088115,EotR,2015-03-25,0,inwater,7,2015
19135100104,Hardy Reef (19-135),149.2183333,-19.75083333,EotR,2015-03-27,0,inwater,3,2015
19135100104,Hardy Reef (19-135),149.2183333,-19.75083333,EotR,2015-03-27,0,inwater,5,2015
19135100104,Hardy Reef (19-135),149.2183333,-19.75083333,EotR,2015-03-28,0,inwater,8,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-03-28,0,inwater,6,2015
20028110104,Hook Island Reef (No 10) (20-028i),148.951618,-20.08821,EotR,2015-03-28,0,inwater,2,2015
16054101102,Fitzroy Island Reef (No 1) (16-054a),145.9936,-16.925,EotR,2015-03-30,0,inwater,2,2015
19137100104,Bait Reef (19-137),149.0736,-19.8071,EotR,2015-04-02,0,inwater,12,2015
19135100104,Hardy Reef (19-135),149.2333333,-19.76,EotR,2015-04-04,0,inwater,4,2015
19135100104,Hardy Reef (19-135),149.2333333,-19.76,EotR,2015-04-11,0,inwater,1,2015
19135100104,Hardy Reef (19-135),149.2333,-19.7604,EotR,2015-04-11,0,inwater,11,2015
16057100104,Hastings Reef (16-057),145.9817,-16.5324,EotR,2015-04-14,0,inwater,1,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-15,0,inwater,10.5,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-15,0,inwater,10.5,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-17,0,inwater,10.5,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-17,0,inwater,10.3,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-17,0,inwater,10.2,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-30,0,inwater,8,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-30,0,inwater,10,2015
19135100104,Hardy Reef (19-135),149.1826667,-19.74583333,EotR,2015-04-30,0,inwater,6,2015
16028101102,Low Islands Reef (16-028),145.55975,-16.38243333,EotR,2015-01-06,0,inwater,2,2015
16028101102,Low Islands Reef (16-028),145.5600667,-16.3825,EotR,2015-01-06,0,inwater,2,2015
16028101102,Low Islands Reef (16-028),145.5603,-16.38253333,EotR,2015-01-06,0,inwater,2,2015
16029100104,Batt Reef (16-029),145.71175,-16.41253333,EotR,2015-01-07,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.7119333,-16.41295,EotR,2015-01-07,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.71215,-16.4132,EotR,2015-01-07,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.7071833,-16.40558333,EotR,2015-01-07,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.7072,-16.40545,EotR,2015-01-07,0,inwater,3,2015
16029100104,Batt Reef (16-029),145.7071,-16.40526667,EotR,2015-01-07,0,inwater,2,2015
16029100104,Batt Reef (16-029),145.74705,-16.44605,EotR,2015-01-08,0,inwater,2,2015
16029100104,Batt Reef (16-029),145.7468333,-16.4465,EotR,2015-01-08,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.7466333,-16.44631667,EotR,2015-01-08,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.7389833,-16.34043333,EotR,2015-01-09,0,inwater,1,2015
16026100104,Tongue Reef (16-026),145.7389,-16.34058333,EotR,2015-01-09,0,inwater,2,2015
16026100104,Tongue Reef (16-026),145.7382167,-16.34068333,EotR,2015-01-09,0,inwater,2,2015
16026100104,Tongue Reef (16-026),145.7552,-16.33838333,EotR,2015-01-09,0,inwater,1,2015
16026100104,Tongue Reef (16-026),145.7648,-16.33885,EotR,2015-01-09,1,inwater,2,2015
16026100104,Tongue Reef (16-026),145.76445,-16.33868333,EotR,2015-01-09,1,inwater,4.5,2015
16026100104,Tongue Reef (16-026),145.8131167,-16.35758333,EotR,2015-01-10,0,inwater,1,2015
16026100104,Tongue Reef (16-026),145.8100833,-16.35658333,EotR,2015-01-10,0,inwater,1,2015
16026100104,Tongue Reef (16-026),145.8086667,-16.35435,EotR,2015-01-10,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.8308167,-16.39206667,EotR,2015-01-11,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.8310333,-16.39171667,EotR,2015-01-11,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.83075,-16.39186667,EotR,2015-01-11,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.8371667,-16.40066667,EotR,2015-01-12,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.8366167,-16.40045,EotR,2015-01-12,0,inwater,3,2015
16026100104,Tongue Reef (16-026),145.8364333,-16.40025,EotR,2015-01-12,0,inwater,3,2015
16029100104,Batt Reef (16-029),145.8157333,-16.40406667,EotR,2015-01-13,0,inwater,3,2015
16029100104,Batt Reef (16-029),145.8155333,-16.40385,EotR,2015-01-13,0,inwater,4,2015
16029100104,Batt Reef (16-029),145.8153833,-16.40361667,EotR,2015-01-13,0,inwater,4,2015
16074100104,Briggs Reef (16-074),146.2025,-16.93561667,EotR,2015-01-13,0,inwater,4,2015
